customerID,total_returns,total_orders,return_rate,customer_return_behavior
70688,1,2,0.5,moderately high
70690,2,9,0.2222222222222222,low
70691,0,1,0.0,low
70695,0,1,0.0,low
70699,7,11,0.6363636363636364,moderately high
70700,0,1,0.0,low
70701,4,8,0.5,moderately high
70702,4,7,0.5714285714285714,moderately high
70703,0,6,0.0,low
70707,1,2,0.5,moderately high
70710,2,3,0.6666666666666666,moderately high
70712,1,2,0.5,moderately high
70714,2,5,0.4,moderately low
70715,1,1,1.0,high
70716,1,2,0.5,moderately high
70717,0,3,0.0,low
70718,0,4,0.0,low
70719,0,2,0.0,low
70721,0,1,0.0,low
70722,1,1,1.0,high
70723,1,5,0.2,low
70724,3,6,0.5,moderately high
70726,0,1,0.0,low
70727,0,3,0.0,low
70728,0,1,0.0,low
70730,1,9,0.1111111111111111,low
70731,1,5,0.2,low
70732,6,9,0.6666666666666666,moderately high
70735,0,1,0.0,low
70736,6,8,0.75,high
70737,1,2,0.5,moderately high
70738,3,4,0.75,high
70740,6,9,0.6666666666666666,moderately high
70741,0,2,0.0,low
70742,5,5,1.0,high
70744,2,4,0.5,moderately high
70745,0,3,0.0,low
70746,1,1,1.0,high
70747,8,20,0.4,moderately low
70749,1,3,0.3333333333333333,moderately low
70751,3,4,0.75,high
70752,2,2,1.0,high
70753,1,2,0.5,moderately high
70754,3,3,1.0,high
70755,1,3,0.3333333333333333,moderately low
70759,1,4,0.25,moderately low
70760,0,1,0.0,low
70761,0,1,0.0,low
70763,14,29,0.4827586206896552,moderately low
70765,0,7,0.0,low
70766,2,3,0.6666666666666666,moderately high
70767,1,3,0.3333333333333333,moderately low
70769,0,2,0.0,low
70771,1,1,1.0,high
70772,2,3,0.6666666666666666,moderately high
70774,2,4,0.5,moderately high
70775,0,3,0.0,low
70776,0,1,0.0,low
70777,1,3,0.3333333333333333,moderately low
70780,0,2,0.0,low
70781,1,1,1.0,high
70782,1,3,0.3333333333333333,moderately low
70783,0,2,0.0,low
70785,1,1,1.0,high
70788,2,5,0.4,moderately low
70789,3,5,0.6,moderately high
70790,5,6,0.8333333333333334,high
70791,2,2,1.0,high
70795,14,15,0.9333333333333333,high
70796,0,1,0.0,low
70797,1,2,0.5,moderately high
70799,0,1,0.0,low
70800,0,2,0.0,low
70801,0,2,0.0,low
70802,6,8,0.75,high
70803,3,3,1.0,high
70805,0,2,0.0,low
70806,4,6,0.6666666666666666,moderately high
70807,7,9,0.7777777777777778,high
70808,0,1,0.0,low
70809,1,4,0.25,moderately low
70811,0,1,0.0,low
70812,0,4,0.0,low
70813,9,42,0.21428571428571427,low
70815,1,1,1.0,high
70816,2,2,1.0,high
70817,3,8,0.375,moderately low
70818,2,2,1.0,high
70819,8,12,0.6666666666666666,moderately high
70820,1,1,1.0,high
70821,0,2,0.0,low
70822,2,3,0.6666666666666666,moderately high
70825,3,5,0.6,moderately high
70827,0,1,0.0,low
70828,9,21,0.42857142857142855,moderately low
70829,0,1,0.0,low
70830,3,6,0.5,moderately high
70832,0,1,0.0,low
70833,0,1,0.0,low
70834,0,1,0.0,low
70835,2,2,1.0,high
70836,7,9,0.7777777777777778,high
70838,18,33,0.5454545454545454,moderately high
70840,0,2,0.0,low
70841,4,6,0.6666666666666666,moderately high
70844,10,11,0.9090909090909091,high
70845,3,4,0.75,high
70848,0,2,0.0,low
70850,2,7,0.2857142857142857,moderately low
70851,1,1,1.0,high
70852,0,3,0.0,low
70853,0,1,0.0,low
70854,0,2,0.0,low
70855,0,1,0.0,low
70856,0,2,0.0,low
70857,0,11,0.0,low
70858,3,5,0.6,moderately high
70859,3,5,0.6,moderately high
70860,2,3,0.6666666666666666,moderately high
70861,1,4,0.25,moderately low
70863,2,7,0.2857142857142857,moderately low
70866,2,4,0.5,moderately high
70867,21,24,0.875,high
70869,0,1,0.0,low
70870,7,10,0.7,moderately high
70871,1,1,1.0,high
70872,10,11,0.9090909090909091,high
70874,1,3,0.3333333333333333,moderately low
70876,2,4,0.5,moderately high
70880,0,1,0.0,low
70881,1,2,0.5,moderately high
70882,0,1,0.0,low
70883,3,6,0.5,moderately high
70886,2,3,0.6666666666666666,moderately high
70887,5,7,0.7142857142857143,moderately high
70888,3,6,0.5,moderately high
70889,0,7,0.0,low
70892,0,2,0.0,low
70893,5,5,1.0,high
70894,0,2,0.0,low
70895,0,3,0.0,low
70896,0,1,0.0,low
70898,0,1,0.0,low
70899,11,12,0.9166666666666666,high
70901,1,1,1.0,high
70902,12,15,0.8,high
70903,2,2,1.0,high
70904,1,1,1.0,high
70905,7,8,0.875,high
70906,6,8,0.75,high
70907,0,1,0.0,low
70908,3,7,0.42857142857142855,moderately low
70910,1,1,1.0,high
70912,3,3,1.0,high
70915,1,1,1.0,high
70916,2,3,0.6666666666666666,moderately high
70917,0,1,0.0,low
70918,2,3,0.6666666666666666,moderately high
70919,0,4,0.0,low
70920,6,8,0.75,high
70921,0,1,0.0,low
70923,1,2,0.5,moderately high
70924,1,1,1.0,high
70926,1,2,0.5,moderately high
70927,1,2,0.5,moderately high
70930,1,2,0.5,moderately high
70931,0,2,0.0,low
70932,2,2,1.0,high
70933,0,4,0.0,low
70935,2,4,0.5,moderately high
70940,1,6,0.16666666666666666,low
70942,6,8,0.75,high
70943,0,4,0.0,low
70944,1,2,0.5,moderately high
70945,3,3,1.0,high
70946,2,3,0.6666666666666666,moderately high
70947,2,4,0.5,moderately high
70948,0,1,0.0,low
70950,0,2,0.0,low
70951,6,7,0.8571428571428571,high
70952,6,7,0.8571428571428571,high
70954,0,2,0.0,low
70955,0,3,0.0,low
70960,2,3,0.6666666666666666,moderately high
70962,3,3,1.0,high
70963,1,4,0.25,moderately low
70964,1,1,1.0,high
70967,2,4,0.5,moderately high
70968,4,9,0.4444444444444444,moderately low
70969,1,1,1.0,high
70971,0,2,0.0,low
70972,3,7,0.42857142857142855,moderately low
70974,1,2,0.5,moderately high
70975,4,7,0.5714285714285714,moderately high
70976,1,3,0.3333333333333333,moderately low
70978,0,4,0.0,low
70979,0,1,0.0,low
70982,0,1,0.0,low
70983,0,1,0.0,low
70984,3,4,0.75,high
70986,10,12,0.8333333333333334,high
70987,2,6,0.3333333333333333,moderately low
70989,0,1,0.0,low
70990,2,10,0.2,low
70993,2,3,0.6666666666666666,moderately high
71000,0,2,0.0,low
71002,17,19,0.8947368421052632,high
71003,0,1,0.0,low
71004,0,2,0.0,low
71006,1,1,1.0,high
71007,1,1,1.0,high
71008,3,4,0.75,high
71009,2,2,1.0,high
71010,0,3,0.0,low
71011,4,5,0.8,high
71013,1,2,0.5,moderately high
71014,0,7,0.0,low
71015,5,7,0.7142857142857143,moderately high
71018,0,5,0.0,low
71019,0,2,0.0,low
71022,4,7,0.5714285714285714,moderately high
71023,0,1,0.0,low
71026,11,13,0.8461538461538461,high
71029,3,8,0.375,moderately low
71031,1,2,0.5,moderately high
71032,11,14,0.7857142857142857,high
71033,3,4,0.75,high
71034,10,15,0.6666666666666666,moderately high
71035,2,2,1.0,high
71038,2,4,0.5,moderately high
71039,1,1,1.0,high
71040,3,4,0.75,high
71041,2,10,0.2,low
71043,0,2,0.0,low
71045,1,8,0.125,low
71046,0,1,0.0,low
71047,3,4,0.75,high
71048,3,6,0.5,moderately high
71049,2,3,0.6666666666666666,moderately high
71050,0,1,0.0,low
71051,0,12,0.0,low
71056,1,7,0.14285714285714285,low
71058,1,1,1.0,high
71062,0,1,0.0,low
71064,0,1,0.0,low
71065,4,6,0.6666666666666666,moderately high
71066,6,7,0.8571428571428571,high
71067,5,5,1.0,high
71068,0,1,0.0,low
71070,1,2,0.5,moderately high
71071,1,3,0.3333333333333333,moderately low
71072,1,3,0.3333333333333333,moderately low
71073,5,5,1.0,high
71074,2,2,1.0,high
71075,0,1,0.0,low
71076,5,7,0.7142857142857143,moderately high
71078,1,3,0.3333333333333333,moderately low
71079,3,4,0.75,high
71080,3,4,0.75,high
71081,6,15,0.4,moderately low
71082,1,8,0.125,low
71084,2,6,0.3333333333333333,moderately low
71088,2,2,1.0,high
71090,0,1,0.0,low
71092,2,5,0.4,moderately low
71093,0,1,0.0,low
71095,6,9,0.6666666666666666,moderately high
71097,1,6,0.16666666666666666,low
71099,5,6,0.8333333333333334,high
71101,0,1,0.0,low
71105,3,3,1.0,high
71109,2,5,0.4,moderately low
71115,0,1,0.0,low
71117,2,5,0.4,moderately low
71121,0,1,0.0,low
71122,2,4,0.5,moderately high
71125,6,6,1.0,high
71126,1,2,0.5,moderately high
71127,4,4,1.0,high
71128,0,5,0.0,low
71129,4,4,1.0,high
71132,1,1,1.0,high
71134,0,6,0.0,low
71135,8,18,0.4444444444444444,moderately low
71138,1,1,1.0,high
71140,4,5,0.8,high
71141,4,4,1.0,high
71142,12,20,0.6,moderately high
71143,1,8,0.125,low
71146,4,6,0.6666666666666666,moderately high
71147,0,1,0.0,low
71148,0,1,0.0,low
71149,0,4,0.0,low
71150,1,1,1.0,high
71151,0,1,0.0,low
71152,0,9,0.0,low
71153,3,3,1.0,high
71154,5,9,0.5555555555555556,moderately high
71157,2,4,0.5,moderately high
71158,2,3,0.6666666666666666,moderately high
71161,0,6,0.0,low
71162,0,1,0.0,low
71163,13,18,0.7222222222222222,moderately high
71166,0,1,0.0,low
71167,1,4,0.25,moderately low
71169,0,2,0.0,low
71170,1,2,0.5,moderately high
71171,4,5,0.8,high
71172,1,1,1.0,high
71173,0,1,0.0,low
71176,0,4,0.0,low
71178,6,8,0.75,high
71179,6,7,0.8571428571428571,high
71180,0,3,0.0,low
71181,5,9,0.5555555555555556,moderately high
71186,1,2,0.5,moderately high
71187,1,3,0.3333333333333333,moderately low
71189,0,1,0.0,low
71190,1,1,1.0,high
71191,0,2,0.0,low
71192,4,16,0.25,moderately low
71193,0,3,0.0,low
71194,0,8,0.0,low
71195,1,1,1.0,high
71196,1,3,0.3333333333333333,moderately low
71198,2,4,0.5,moderately high
71200,0,1,0.0,low
71201,10,13,0.7692307692307693,high
71203,2,2,1.0,high
71205,2,5,0.4,moderately low
71206,0,2,0.0,low
71207,1,1,1.0,high
71208,0,1,0.0,low
71209,1,2,0.5,moderately high
71211,2,2,1.0,high
71212,1,1,1.0,high
71214,0,1,0.0,low
71215,2,2,1.0,high
71216,1,2,0.5,moderately high
71217,3,6,0.5,moderately high
71218,0,2,0.0,low
71221,0,2,0.0,low
71222,10,16,0.625,moderately high
71229,0,1,0.0,low
71230,7,12,0.5833333333333334,moderately high
71231,8,26,0.3076923076923077,moderately low
71234,5,6,0.8333333333333334,high
71235,2,3,0.6666666666666666,moderately high
71236,0,1,0.0,low
71237,1,1,1.0,high
71239,9,9,1.0,high
71241,4,6,0.6666666666666666,moderately high
71242,10,17,0.5882352941176471,moderately high
71243,0,1,0.0,low
71244,1,1,1.0,high
71245,0,1,0.0,low
71246,1,1,1.0,high
71247,1,10,0.1,low
71248,2,7,0.2857142857142857,moderately low
71249,0,20,0.0,low
71251,0,2,0.0,low
71253,0,2,0.0,low
71254,1,1,1.0,high
71255,3,10,0.3,moderately low
71256,0,2,0.0,low
71257,1,3,0.3333333333333333,moderately low
71258,0,1,0.0,low
71259,2,3,0.6666666666666666,moderately high
71260,1,2,0.5,moderately high
71261,0,4,0.0,low
71262,0,1,0.0,low
71263,7,9,0.7777777777777778,high
71264,2,2,1.0,high
71267,0,1,0.0,low
71269,1,1,1.0,high
71270,0,1,0.0,low
71271,2,13,0.15384615384615385,low
71272,0,2,0.0,low
71274,0,7,0.0,low
71275,0,2,0.0,low
71276,0,1,0.0,low
71277,4,5,0.8,high
71279,0,1,0.0,low
71280,9,12,0.75,high
71282,0,4,0.0,low
71283,2,3,0.6666666666666666,moderately high
71284,0,3,0.0,low
71285,1,2,0.5,moderately high
71287,0,1,0.0,low
71289,0,4,0.0,low
71290,1,2,0.5,moderately high
71300,9,12,0.75,high
71301,2,3,0.6666666666666666,moderately high
71302,0,1,0.0,low
71304,2,6,0.3333333333333333,moderately low
71308,0,4,0.0,low
71310,8,8,1.0,high
71312,1,4,0.25,moderately low
71316,0,2,0.0,low
71317,1,1,1.0,high
71318,0,6,0.0,low
71319,1,2,0.5,moderately high
71321,0,3,0.0,low
71322,2,5,0.4,moderately low
71329,0,6,0.0,low
71332,14,17,0.8235294117647058,high
71333,2,2,1.0,high
71334,0,2,0.0,low
71335,0,8,0.0,low
71336,0,2,0.0,low
71337,3,5,0.6,moderately high
71338,2,3,0.6666666666666666,moderately high
71339,8,15,0.5333333333333333,moderately high
71340,2,3,0.6666666666666666,moderately high
71341,3,3,1.0,high
71342,0,2,0.0,low
71348,3,5,0.6,moderately high
71354,3,4,0.75,high
71356,0,1,0.0,low
71357,0,1,0.0,low
71358,0,1,0.0,low
71359,0,2,0.0,low
71360,1,2,0.5,moderately high
71361,2,2,1.0,high
71362,1,4,0.25,moderately low
71364,11,17,0.6470588235294118,moderately high
71365,1,8,0.125,low
71366,1,1,1.0,high
71369,1,6,0.16666666666666666,low
71370,0,1,0.0,low
71372,0,2,0.0,low
71373,1,2,0.5,moderately high
71374,2,2,1.0,high
71375,5,5,1.0,high
71376,0,1,0.0,low
71378,1,3,0.3333333333333333,moderately low
71379,1,2,0.5,moderately high
71380,0,1,0.0,low
71381,0,3,0.0,low
71390,0,3,0.0,low
71392,2,5,0.4,moderately low
71393,0,2,0.0,low
71394,1,6,0.16666666666666666,low
71395,2,2,1.0,high
71396,1,3,0.3333333333333333,moderately low
71397,0,1,0.0,low
71398,1,5,0.2,low
71399,1,1,1.0,high
71400,0,1,0.0,low
71401,2,3,0.6666666666666666,moderately high
71403,0,1,0.0,low
71404,0,3,0.0,low
71406,2,2,1.0,high
71407,0,1,0.0,low
71408,4,4,1.0,high
71409,3,3,1.0,high
71410,3,5,0.6,moderately high
71411,0,2,0.0,low
71412,13,13,1.0,high
71414,0,2,0.0,low
71415,0,1,0.0,low
71416,0,11,0.0,low
71417,1,6,0.16666666666666666,low
71418,2,3,0.6666666666666666,moderately high
71419,3,5,0.6,moderately high
71420,0,1,0.0,low
71423,3,5,0.6,moderately high
71424,6,10,0.6,moderately high
71426,1,1,1.0,high
71428,0,2,0.0,low
71429,0,2,0.0,low
71430,5,8,0.625,moderately high
71431,2,3,0.6666666666666666,moderately high
71433,2,2,1.0,high
71434,1,2,0.5,moderately high
71436,2,4,0.5,moderately high
71437,3,3,1.0,high
71439,0,2,0.0,low
71440,1,1,1.0,high
71441,1,2,0.5,moderately high
71443,0,1,0.0,low
71444,0,3,0.0,low
71445,3,5,0.6,moderately high
71450,3,3,1.0,high
71452,3,5,0.6,moderately high
71454,10,12,0.8333333333333334,high
71455,1,1,1.0,high
71456,2,6,0.3333333333333333,moderately low
71458,0,1,0.0,low
71461,0,2,0.0,low
71464,9,11,0.8181818181818182,high
71465,2,2,1.0,high
71467,0,2,0.0,low
71468,5,7,0.7142857142857143,moderately high
71471,10,10,1.0,high
71472,1,3,0.3333333333333333,moderately low
71473,4,10,0.4,moderately low
71474,3,6,0.5,moderately high
71477,0,1,0.0,low
71478,1,8,0.125,low
71479,2,9,0.2222222222222222,low
71480,6,8,0.75,high
71481,3,3,1.0,high
71483,4,4,1.0,high
71484,1,1,1.0,high
71485,0,1,0.0,low
71486,1,1,1.0,high
71487,8,18,0.4444444444444444,moderately low
71488,1,2,0.5,moderately high
71493,6,6,1.0,high
71495,0,2,0.0,low
71496,4,6,0.6666666666666666,moderately high
71497,3,4,0.75,high
71498,1,1,1.0,high
71499,3,4,0.75,high
71501,1,1,1.0,high
71502,0,5,0.0,low
71505,0,1,0.0,low
71506,4,12,0.3333333333333333,moderately low
71514,1,2,0.5,moderately high
71515,4,11,0.36363636363636365,moderately low
71516,1,2,0.5,moderately high
71521,5,7,0.7142857142857143,moderately high
71524,0,2,0.0,low
71526,3,8,0.375,moderately low
71527,2,4,0.5,moderately high
71528,1,3,0.3333333333333333,moderately low
71529,1,2,0.5,moderately high
71530,0,2,0.0,low
71531,0,1,0.0,low
71533,0,1,0.0,low
71534,3,4,0.75,high
71535,6,10,0.6,moderately high
71536,2,3,0.6666666666666666,moderately high
71537,3,5,0.6,moderately high
71538,1,4,0.25,moderately low
71540,0,2,0.0,low
71541,1,5,0.2,low
71542,2,13,0.15384615384615385,low
71543,0,1,0.0,low
71544,0,3,0.0,low
71545,1,1,1.0,high
71547,1,1,1.0,high
71552,0,2,0.0,low
71555,0,1,0.0,low
71556,5,6,0.8333333333333334,high
71557,0,1,0.0,low
71559,0,24,0.0,low
71560,1,6,0.16666666666666666,low
71561,2,3,0.6666666666666666,moderately high
71562,0,5,0.0,low
71563,0,1,0.0,low
71566,0,3,0.0,low
71567,2,3,0.6666666666666666,moderately high
71573,0,2,0.0,low
71574,20,23,0.8695652173913043,high
71576,3,4,0.75,high
71578,4,7,0.5714285714285714,moderately high
71579,2,3,0.6666666666666666,moderately high
71580,5,8,0.625,moderately high
71582,0,1,0.0,low
71583,1,1,1.0,high
71584,8,14,0.5714285714285714,moderately high
71585,0,2,0.0,low
71586,3,10,0.3,moderately low
71587,4,4,1.0,high
71588,4,4,1.0,high
71589,1,3,0.3333333333333333,moderately low
71590,12,21,0.5714285714285714,moderately high
71591,1,1,1.0,high
71595,1,2,0.5,moderately high
71600,0,1,0.0,low
71603,3,5,0.6,moderately high
71605,1,2,0.5,moderately high
71606,1,5,0.2,low
71607,1,4,0.25,moderately low
71608,4,4,1.0,high
71609,0,4,0.0,low
71610,6,10,0.6,moderately high
71611,1,2,0.5,moderately high
71612,0,1,0.0,low
71613,3,6,0.5,moderately high
71618,1,2,0.5,moderately high
71619,1,1,1.0,high
71620,0,2,0.0,low
71621,2,5,0.4,moderately low
71622,0,1,0.0,low
71623,5,6,0.8333333333333334,high
71624,2,2,1.0,high
71625,2,2,1.0,high
71628,4,5,0.8,high
71629,2,3,0.6666666666666666,moderately high
71630,2,2,1.0,high
71631,4,4,1.0,high
71633,1,1,1.0,high
71634,3,3,1.0,high
71635,0,1,0.0,low
71638,0,2,0.0,low
71639,3,6,0.5,moderately high
71640,1,2,0.5,moderately high
71641,6,11,0.5454545454545454,moderately high
71643,0,3,0.0,low
71645,0,1,0.0,low
71646,9,21,0.42857142857142855,moderately low
71647,1,2,0.5,moderately high
71648,3,3,1.0,high
71649,1,1,1.0,high
71650,3,6,0.5,moderately high
71651,2,2,1.0,high
71652,2,3,0.6666666666666666,moderately high
71653,1,4,0.25,moderately low
71655,1,1,1.0,high
71657,1,1,1.0,high
71658,2,2,1.0,high
71660,0,6,0.0,low
71661,3,5,0.6,moderately high
71662,1,3,0.3333333333333333,moderately low
71663,3,5,0.6,moderately high
71664,3,4,0.75,high
71665,7,8,0.875,high
71668,0,2,0.0,low
71669,2,2,1.0,high
71670,2,3,0.6666666666666666,moderately high
71671,0,3,0.0,low
71672,1,3,0.3333333333333333,moderately low
71673,0,6,0.0,low
71677,2,7,0.2857142857142857,moderately low
71678,1,3,0.3333333333333333,moderately low
71680,1,3,0.3333333333333333,moderately low
71681,1,4,0.25,moderately low
71683,0,1,0.0,low
71685,1,2,0.5,moderately high
71686,2,2,1.0,high
71687,0,6,0.0,low
71688,1,1,1.0,high
71690,0,1,0.0,low
71691,0,1,0.0,low
71692,6,7,0.8571428571428571,high
71693,0,2,0.0,low
71695,0,1,0.0,low
71697,0,1,0.0,low
71699,2,4,0.5,moderately high
71700,3,4,0.75,high
71702,4,6,0.6666666666666666,moderately high
71704,5,5,1.0,high
71705,0,1,0.0,low
71706,0,2,0.0,low
71708,1,4,0.25,moderately low
71709,0,1,0.0,low
71710,2,2,1.0,high
71711,10,10,1.0,high
71712,1,4,0.25,moderately low
71713,3,3,1.0,high
71715,1,2,0.5,moderately high
71716,0,5,0.0,low
71717,7,13,0.5384615384615384,moderately high
71718,4,4,1.0,high
71720,0,2,0.0,low
71721,2,3,0.6666666666666666,moderately high
71722,2,2,1.0,high
71724,6,8,0.75,high
71726,0,1,0.0,low
71729,1,2,0.5,moderately high
71731,0,1,0.0,low
71732,0,3,0.0,low
71733,0,1,0.0,low
71735,0,2,0.0,low
71736,0,4,0.0,low
71737,4,6,0.6666666666666666,moderately high
71739,0,5,0.0,low
71740,6,6,1.0,high
71741,7,17,0.4117647058823529,moderately low
71743,3,4,0.75,high
71745,0,1,0.0,low
71746,0,8,0.0,low
71751,9,11,0.8181818181818182,high
71753,0,3,0.0,low
71755,2,3,0.6666666666666666,moderately high
71756,8,10,0.8,high
71759,0,1,0.0,low
71761,0,2,0.0,low
71763,1,1,1.0,high
71764,16,29,0.5517241379310345,moderately high
71765,1,1,1.0,high
71767,1,1,1.0,high
71768,1,1,1.0,high
71769,1,1,1.0,high
71771,3,7,0.42857142857142855,moderately low
71773,1,2,0.5,moderately high
71774,4,4,1.0,high
71775,1,3,0.3333333333333333,moderately low
71776,5,5,1.0,high
71778,1,4,0.25,moderately low
71779,4,7,0.5714285714285714,moderately high
71780,0,1,0.0,low
71785,1,5,0.2,low
71786,2,3,0.6666666666666666,moderately high
71787,8,13,0.6153846153846154,moderately high
71788,1,8,0.125,low
71789,0,2,0.0,low
71790,5,9,0.5555555555555556,moderately high
71791,0,2,0.0,low
71792,0,1,0.0,low
71793,0,1,0.0,low
71794,0,1,0.0,low
71796,2,2,1.0,high
71797,2,5,0.4,moderately low
71799,2,2,1.0,high
71800,4,6,0.6666666666666666,moderately high
71801,5,6,0.8333333333333334,high
71802,13,16,0.8125,high
71806,12,21,0.5714285714285714,moderately high
71807,0,1,0.0,low
71808,4,5,0.8,high
71809,1,1,1.0,high
71810,1,1,1.0,high
71811,3,9,0.3333333333333333,moderately low
71813,0,1,0.0,low
71814,0,2,0.0,low
71816,3,4,0.75,high
71819,0,4,0.0,low
71820,0,2,0.0,low
71821,2,3,0.6666666666666666,moderately high
71822,1,2,0.5,moderately high
71825,0,1,0.0,low
71826,2,3,0.6666666666666666,moderately high
71827,8,10,0.8,high
71828,1,2,0.5,moderately high
71829,4,12,0.3333333333333333,moderately low
71830,1,9,0.1111111111111111,low
71832,1,10,0.1,low
71833,1,2,0.5,moderately high
71834,2,3,0.6666666666666666,moderately high
71838,1,5,0.2,low
71839,3,11,0.2727272727272727,moderately low
71840,1,2,0.5,moderately high
71841,0,2,0.0,low
71842,4,10,0.4,moderately low
71843,6,7,0.8571428571428571,high
71846,3,8,0.375,moderately low
71847,3,17,0.17647058823529413,low
71848,0,1,0.0,low
71849,0,5,0.0,low
71851,0,1,0.0,low
71854,2,4,0.5,moderately high
71856,10,10,1.0,high
71857,0,2,0.0,low
71859,2,5,0.4,moderately low
71860,0,4,0.0,low
71862,4,5,0.8,high
71864,0,4,0.0,low
71865,3,3,1.0,high
71866,2,4,0.5,moderately high
71867,6,10,0.6,moderately high
71868,16,18,0.8888888888888888,high
71870,0,1,0.0,low
71872,0,1,0.0,low
71874,0,1,0.0,low
71875,1,2,0.5,moderately high
71877,1,4,0.25,moderately low
71880,2,6,0.3333333333333333,moderately low
71882,3,4,0.75,high
71883,6,6,1.0,high
71884,2,8,0.25,moderately low
71885,1,4,0.25,moderately low
71887,0,4,0.0,low
71889,23,56,0.4107142857142857,moderately low
71891,2,2,1.0,high
71892,0,6,0.0,low
71895,0,2,0.0,low
71896,4,5,0.8,high
71897,2,2,1.0,high
71898,4,7,0.5714285714285714,moderately high
71899,4,6,0.6666666666666666,moderately high
71900,7,11,0.6363636363636364,moderately high
71901,1,5,0.2,low
71902,2,3,0.6666666666666666,moderately high
71903,2,2,1.0,high
71905,0,2,0.0,low
71906,1,2,0.5,moderately high
71907,0,3,0.0,low
71909,0,1,0.0,low
71913,4,5,0.8,high
71914,0,1,0.0,low
71915,0,3,0.0,low
71916,3,4,0.75,high
71917,7,8,0.875,high
71919,1,3,0.3333333333333333,moderately low
71920,5,6,0.8333333333333334,high
71921,0,1,0.0,low
71922,5,9,0.5555555555555556,moderately high
71923,1,2,0.5,moderately high
71924,1,6,0.16666666666666666,low
71925,0,4,0.0,low
71926,4,5,0.8,high
71927,0,3,0.0,low
71928,0,1,0.0,low
71930,0,7,0.0,low
71931,2,4,0.5,moderately high
71932,1,2,0.5,moderately high
71933,0,1,0.0,low
71934,1,4,0.25,moderately low
71936,0,3,0.0,low
71938,1,3,0.3333333333333333,moderately low
71940,2,4,0.5,moderately high
71941,2,5,0.4,moderately low
71942,1,1,1.0,high
71943,0,1,0.0,low
71944,0,1,0.0,low
71945,1,2,0.5,moderately high
71946,2,2,1.0,high
71948,0,1,0.0,low
71950,1,1,1.0,high
71951,0,6,0.0,low
71952,6,8,0.75,high
71953,3,3,1.0,high
71954,0,3,0.0,low
71955,4,6,0.6666666666666666,moderately high
71956,4,5,0.8,high
71957,2,2,1.0,high
71958,0,1,0.0,low
71959,2,5,0.4,moderately low
71960,2,6,0.3333333333333333,moderately low
71963,1,1,1.0,high
71965,1,2,0.5,moderately high
71966,0,1,0.0,low
71967,3,3,1.0,high
71968,3,5,0.6,moderately high
71969,5,28,0.17857142857142858,low
71970,5,7,0.7142857142857143,moderately high
71973,1,1,1.0,high
71974,4,5,0.8,high
71975,0,11,0.0,low
71977,5,10,0.5,moderately high
71978,1,3,0.3333333333333333,moderately low
71979,0,2,0.0,low
71980,0,2,0.0,low
71981,0,17,0.0,low
71982,0,1,0.0,low
71983,0,1,0.0,low
71984,2,8,0.25,moderately low
71985,0,1,0.0,low
71986,1,2,0.5,moderately high
71987,1,3,0.3333333333333333,moderately low
71988,0,4,0.0,low
71989,2,3,0.6666666666666666,moderately high
71990,4,7,0.5714285714285714,moderately high
71992,0,1,0.0,low
71994,1,1,1.0,high
71995,1,2,0.5,moderately high
71996,0,1,0.0,low
71997,0,3,0.0,low
71998,3,9,0.3333333333333333,moderately low
71999,1,2,0.5,moderately high
72000,1,1,1.0,high
72002,3,4,0.75,high
72004,2,7,0.2857142857142857,moderately low
72005,0,4,0.0,low
72006,1,2,0.5,moderately high
72007,6,14,0.42857142857142855,moderately low
72010,11,17,0.6470588235294118,moderately high
72011,4,7,0.5714285714285714,moderately high
72012,6,12,0.5,moderately high
72013,0,1,0.0,low
72014,2,3,0.6666666666666666,moderately high
72015,4,7,0.5714285714285714,moderately high
72016,0,1,0.0,low
72017,2,4,0.5,moderately high
72019,0,2,0.0,low
72020,0,1,0.0,low
72021,0,2,0.0,low
72024,1,3,0.3333333333333333,moderately low
72025,3,5,0.6,moderately high
72029,1,2,0.5,moderately high
72030,0,1,0.0,low
72031,4,4,1.0,high
72032,2,3,0.6666666666666666,moderately high
72033,4,6,0.6666666666666666,moderately high
72034,0,3,0.0,low
72035,4,8,0.5,moderately high
72037,0,3,0.0,low
72038,1,3,0.3333333333333333,moderately low
72039,3,7,0.42857142857142855,moderately low
72040,2,2,1.0,high
72041,1,10,0.1,low
72042,0,4,0.0,low
72043,5,7,0.7142857142857143,moderately high
72044,0,2,0.0,low
72046,5,6,0.8333333333333334,high
72047,1,1,1.0,high
72048,1,2,0.5,moderately high
72049,9,15,0.6,moderately high
72052,2,2,1.0,high
72053,0,1,0.0,low
72054,0,2,0.0,low
72055,2,5,0.4,moderately low
72056,2,6,0.3333333333333333,moderately low
72058,10,13,0.7692307692307693,high
72059,2,3,0.6666666666666666,moderately high
72060,0,3,0.0,low
72061,1,1,1.0,high
72062,1,1,1.0,high
72063,3,4,0.75,high
72064,0,1,0.0,low
72066,1,3,0.3333333333333333,moderately low
72067,7,7,1.0,high
72069,0,1,0.0,low
72070,4,8,0.5,moderately high
72072,5,11,0.45454545454545453,moderately low
72074,0,8,0.0,low
72076,0,2,0.0,low
72077,0,3,0.0,low
72078,7,8,0.875,high
72079,0,8,0.0,low
72080,0,1,0.0,low
72081,3,6,0.5,moderately high
72082,2,4,0.5,moderately high
72084,3,5,0.6,moderately high
72085,5,6,0.8333333333333334,high
72086,0,10,0.0,low
